,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
139,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),28723,1.0,1027336.0,932967.0,0.0,12.1953
140,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),14361,1.0,1080676.0,1026188.0,0.0,13.7205
141,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),5744,1.0,1888657.0,1866394.0,0.0,9.5349
142,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),51701,1.0,1924640.0,1939687.0,0.0,1.9297
143,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),43084,1.0,2050764.0,2066513.0,0.0,2.0747
144,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),28723,1.0,2335824.0,2351580.0,0.0,2.2545
145,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),14361,1.0,3054717.0,3057160.0,0.0,2.8389
146,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),5744,1.0,3728886.0,3726097.0,0.0,3.4687
147,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",51701,1.0,74736.0,64578.0,9.0,0.0719
148,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",43084,1.0,83470.0,74940.0,11.0,0.0728
149,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",28723,1.0,81107.0,74940.0,11.0,0.0641
150,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",14361,1.0,119708.0,114642.0,12.0,0.0811
151,10.0,3.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",5744,1.0,179000.0,173675.0,20.0,0.1141
152,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*,22141.0,1.0,3689.0,3411.0,0.0,0.008
153,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,7543.0,3411.0,0.0,0.008
154,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM,6348.0,1.0,1079.0,1079.0,0.0,0.0022
155,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1264.0,1079.0,0.0,0.0022
156,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),5713,1.0,9609.0,1128.0,0.0,0.1625
157,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),4761,1.0,14331.0,1227.0,0.0,0.1325
158,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),3174,1.0,13439.0,1368.0,0.0,0.0968
159,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1587,1.0,28954.0,1413.0,0.0,0.1697
160,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),634,1.0,21546.0,1879.0,0.0,0.0975
161,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),5713,1.0,34644.0,6474.0,0.0,0.0353
162,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),4761,1.0,33617.0,6270.0,0.0,0.0335
163,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),3174,1.0,29252.0,6039.0,0.0,0.0278
164,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1587,1.0,33484.0,5141.0,0.0,0.0307
165,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),634,1.0,30708.0,5430.0,0.0,0.0281
166,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",5713,1.0,3355.0,2113.0,5.0,0.004
167,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",4761,1.0,3615.0,2589.0,6.0,0.0039
168,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",3174,1.0,3386.0,2589.0,6.0,0.0035
169,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1587,1.0,3164.0,2589.0,6.0,0.0027
170,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",634,1.0,4535.0,3870.0,11.0,0.0034
171,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*,225237.0,1.0,49932.0,12894.0,0.0,0.1366
172,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,64497.0,12894.0,0.0,0.1366
173,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM,8978.0,1.0,1269.0,1241.0,0.0,0.0028
174,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,2660.0,1241.0,0.0,0.0028
175,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),8080,1.0,28302.0,10518.0,0.0,0.9997
176,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),6733,1.0,27552.0,10525.0,0.0,0.9957
177,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),4489,1.0,37751.0,21945.0,0.0,0.4311
178,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),2244,1.0,124416.0,30442.0,0.0,0.53
179,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),897,1.0,42956.0,34624.0,0.0,0.1855
180,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),8080,1.0,60869.0,21077.0,0.0,0.0618
181,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),6733,1.0,63881.0,21324.0,0.0,0.0633
182,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),4489,1.0,44498.0,22375.0,0.0,0.0443
183,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),2244,1.0,69449.0,24451.0,0.0,0.0657
184,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),897,1.0,81929.0,25923.0,0.0,0.0748
185,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",8080,1.0,9303.0,5441.0,5.0,0.0089
186,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",6733,1.0,9102.0,5441.0,5.0,0.0084
187,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4489,1.0,9787.0,6467.0,10.0,0.0083
188,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2244,1.0,12389.0,8226.0,10.0,0.0089
189,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",897,1.0,20548.0,13840.0,16.0,0.014
190,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*,107226.0,1.0,21322.0,20643.0,0.0,0.0499
191,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,45442.0,20643.0,0.0,0.0499
192,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM,11501.0,1.0,1641.0,1600.0,0.0,0.0037
193,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,3128.0,1600.0,0.0,0.0037
194,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),10350,1.0,20272.0,7829.0,0.0,1.2975
195,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),8625,1.0,22682.0,10456.0,0.0,1.0241
196,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),5750,1.0,47795.0,21466.0,0.0,0.7097
197,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),2875,1.0,54013.0,31570.0,0.0,0.2677
198,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),1150,1.0,49257.0,34859.0,0.0,0.2415
199,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),10350,1.0,122769.0,36929.0,0.0,0.1237
200,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),8625,1.0,132243.0,38177.0,0.0,0.13
201,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),5750,1.0,81543.0,40272.0,0.0,0.0804
202,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),2875,1.0,123621.0,43353.0,0.0,0.1175
203,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),1150,1.0,103937.0,47243.0,0.0,0.0962
204,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",10350,1.0,9219.0,6319.0,5.0,0.0095
205,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",8625,1.0,8967.0,6319.0,5.0,0.0088
206,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",5750,1.0,9740.0,7528.0,8.0,0.0086
207,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2875,1.0,9950.0,8144.0,11.0,0.008
208,10.0,3.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1150,1.0,15979.0,13126.0,12.0,0.0113
209,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*,484820.0,1.0,130431.0,129691.0,0.0,0.4613
210,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,302692.0,129691.0,0.0,0.4613
211,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM,50208.0,1.0,9169.0,9169.0,0.0,0.0191
212,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,10669.0,9169.0,0.0,0.0191
213,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),45187,1.0,63540.0,20069.0,0.0,3.1446
214,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),37656,1.0,111851.0,40885.0,0.0,5.1833
215,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),25104,1.0,62076.0,51250.0,0.0,6.4599
216,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),12552,1.0,79523.0,59330.0,0.0,7.8334
217,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),5020,1.0,260118.0,227153.0,0.0,1.5372
218,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),45187,1.0,401802.0,367639.0,0.0,0.4311
219,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),37656,1.0,460973.0,386506.0,0.0,0.4803
220,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),25104,1.0,505975.0,475687.0,0.0,0.4998
221,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),12552,1.0,597216.0,586099.0,0.0,0.5629
222,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),5020,1.0,754405.0,732379.0,0.0,0.6976
223,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",45187,1.0,29923.0,22179.0,6.0,0.0368
224,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",37656,1.0,28372.0,22179.0,6.0,0.0325
225,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",25104,1.0,27491.0,23491.0,8.0,0.0272
226,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",12552,1.0,25364.0,23491.0,8.0,0.0215
227,10.0,3.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",5020,1.0,34881.0,34059.0,15.0,0.0264
228,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*,443979.0,1.0,115134.0,114889.0,0.0,0.4027
229,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,265669.0,114889.0,0.0,0.4027
230,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM,49700.0,1.0,9113.0,9113.0,0.0,0.0188
231,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,10613.0,9113.0,0.0,0.0188
232,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),44730,1.0,36988.0,23517.0,0.0,2.6021
233,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),37275,1.0,62436.0,42399.0,0.0,4.5504
234,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),24850,1.0,152150.0,50087.0,0.0,5.8714
235,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),12425,1.0,75591.0,59648.0,0.0,7.1347
236,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),4970,1.0,286111.0,218501.0,0.0,2.1314
237,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),44730,1.0,290164.0,311431.0,0.0,0.321
238,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),37275,1.0,308335.0,327815.0,0.0,0.3287
239,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),24850,1.0,386737.0,391439.0,0.0,0.3865
240,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),12425,1.0,493711.0,497342.0,0.0,0.4735
241,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),4970,1.0,602715.0,599711.0,0.0,0.5651
242,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",44730,1.0,29554.0,21772.0,6.0,0.0363
243,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",37275,1.0,28027.0,21772.0,6.0,0.0322
244,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",24850,1.0,25782.0,21772.0,6.0,0.0257
245,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",12425,1.0,25001.0,23080.0,8.0,0.0212
246,10.0,3.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",4970,1.0,31089.0,30214.0,15.0,0.0231
247,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*,52907.0,1.0,9851.0,9222.0,0.0,0.0211
248,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,20997.0,9222.0,0.0,0.0211
249,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM,7352.0,1.0,1195.0,1195.0,0.0,0.0025
250,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,1381.0,1195.0,0.0,0.0025
251,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),6616,1.0,3033.0,2272.0,0.0,0.0526
252,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),5514,1.0,4713.0,3527.0,0.0,0.0847
253,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),3676,1.0,11105.0,3728.0,0.0,0.1098
254,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),1838,1.0,5313.0,3983.0,0.0,0.1001
255,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),735,1.0,9933.0,9526.0,0.0,0.0664
256,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),6616,1.0,13370.0,15408.0,0.0,0.0154
257,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),5514,1.0,15233.0,15775.0,0.0,0.0166
258,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),3676,1.0,15887.0,16666.0,0.0,0.0162
259,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),1838,1.0,17900.0,18081.0,0.0,0.0171
260,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),735,1.0,19598.0,19303.0,0.0,0.0184
261,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",6616,1.0,3605.0,2528.0,6.0,0.0046
262,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",5514,1.0,3555.0,2685.0,8.0,0.0042
263,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",3676,1.0,3126.0,2528.0,6.0,0.0033
264,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1838,1.0,2869.0,2528.0,6.0,0.0026
265,10.0,3.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",735,1.0,3648.0,3398.0,12.0,0.0028
266,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*,77001.0,1.0,14768.0,14465.0,0.0,0.0335
267,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,31377.0,14465.0,0.0,0.0335
268,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM,9840.0,1.0,1394.0,1312.0,0.0,0.0031
269,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,2788.0,1312.0,0.0,0.0031
270,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),8856,1.0,4874.0,1254.0,0.0,0.046
271,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),7380,1.0,15819.0,13952.0,0.0,0.5717
272,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),4920,1.0,29568.0,26071.0,0.0,0.3956
273,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),2460,1.0,45992.0,40901.0,0.0,0.1675
274,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),984,1.0,46696.0,46155.0,0.0,0.1759
275,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),8856,1.0,21478.0,23932.0,0.0,0.0246
276,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),7380,1.0,22375.0,24445.0,0.0,0.0244
277,10.0,3.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),4920,1.0,23945.0,25519.0,0.0,0.0248
