,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1430,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,MM+IDMM(0.75),621,1.0,17663.0,79.0,0.0,0.0218
1431,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,MM+IDMM(0.50),414,1.0,20644.0,794.0,0.0,0.0246
1432,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,MM+IDMM(0.25),207,1.0,142896.0,992.0,0.0,0.1577
1433,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,MM+IDMM(0.10),82,1.0,12501.0,992.0,0.0,0.0139
1434,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,A*+IDA*(0.90),746,1.0,110.0,445.0,0.0,0.0004
1435,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,A*+IDA*(0.75),621,1.0,106.0,387.0,0.0,0.0003
1436,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,A*+IDA*(0.50),414,1.0,2704.0,305.0,0.0,0.0026
1437,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,A*+IDA*(0.25),207,1.0,2945.0,212.0,0.0,0.0028
1438,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,A*+IDA*(0.10),82,1.0,1147.0,151.0,0.0,0.0011
1439,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,"MBBDS(k=1,ThreePhase=1)(0.90)",746,1.0,1268.0,105.0,3.0,0.001
1440,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,"MBBDS(k=1,ThreePhase=1)(0.75)",621,1.0,2092.0,177.0,4.0,0.0014
1441,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,"MBBDS(k=1,ThreePhase=1)(0.50)",414,1.0,2369.0,276.0,7.0,0.0015
1442,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,"MBBDS(k=1,ThreePhase=1)(0.25)",207,1.0,3448.0,410.0,10.0,0.0021
1443,10.0,2.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,8.0,"MBBDS(k=1,ThreePhase=1)(0.10)",82,1.0,187323.0,410.0,204.0,0.159
1444,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*,1126.0,1.0,149.0,143.0,0.0,0.0003
1445,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,307.0,143.0,0.0,0.0003
1446,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM,803.0,1.0,101.0,58.0,0.0,0.0002
1447,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,146.0,58.0,0.0,0.0002
1448,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),722,1.0,1810.0,91.0,0.0,0.0025
1449,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),602,1.0,4848.0,76.0,0.0,0.0063
1450,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),401,1.0,7019.0,242.0,0.0,0.0089
1451,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),200,1.0,10223.0,505.0,0.0,0.0118
1452,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),80,1.0,18754.0,536.0,0.0,0.0212
1453,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),722,1.0,670.0,341.0,0.0,0.0009
1454,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),602,1.0,674.0,314.0,0.0,0.0008
1455,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),401,1.0,881.0,281.0,0.0,0.0009
1456,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),200,1.0,811.0,243.0,0.0,0.0008
1457,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),80,1.0,1066.0,185.0,0.0,0.0009
1458,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",722,1.0,389.0,99.0,3.0,0.0005
1459,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",602,1.0,374.0,99.0,3.0,0.0004
1460,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",401,1.0,380.0,131.0,5.0,0.0004
1461,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",200,1.0,355.0,131.0,5.0,0.0003
1462,10.0,2.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",80,1.0,598.0,217.0,8.0,0.0004
1463,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*,226.0,1.0,28.0,27.0,0.0,0.0001
1464,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,55.0,27.0,0.0,0.0001
1465,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM,310.0,1.0,39.0,30.0,0.0,0.0001
1466,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,79.0,30.0,0.0,0.0001
1467,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),203,1.0,2090.0,67.0,0.0,0.0027
1468,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),169,1.0,2210.0,87.0,0.0,0.0028
1469,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),113,1.0,5220.0,117.0,0.0,0.0061
1470,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),56,1.0,12918.0,117.0,0.0,0.015
1471,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),22,1.0,14068.0,122.0,0.0,0.0159
1472,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),203,1.0,30.0,112.0,0.0,0.0001
1473,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),169,1.0,28.0,100.0,0.0,0.0001
1474,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),113,1.0,27.0,76.0,0.0,0.0001
1475,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),56,1.0,28.0,49.0,0.0,0.0
1476,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),22,1.0,39.0,42.0,0.0,0.0
1477,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",203,1.0,250.0,62.0,5.0,0.0002
1478,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",169,1.0,246.0,62.0,5.0,0.0002
1479,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",113,1.0,387.0,82.0,6.0,0.0003
1480,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",56,1.0,582.0,127.0,9.0,0.0004
1481,10.0,2.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",22,1.0,19350.0,127.0,200.0,0.0113
1482,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*,3149.0,1.0,440.0,427.0,0.0,0.001
1483,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,939.0,427.0,0.0,0.001
1484,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM,1220.0,1.0,154.0,134.0,0.0,0.0004
1485,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,293.0,134.0,0.0,0.0004
1486,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),1098,1.0,90055.0,138.0,0.0,0.118
1487,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),915,1.0,221972.0,11643.0,0.0,0.2878
1488,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),610,1.0,250667.0,15283.0,0.0,0.3071
1489,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),305,1.0,296596.0,16933.0,0.0,0.3398
1490,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),122,1.0,220404.0,17554.0,0.0,0.2436
1491,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),1098,1.0,1813.0,912.0,0.0,0.0021
1492,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),915,1.0,2442.0,883.0,0.0,0.0025
1493,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),610,1.0,2394.0,848.0,0.0,0.0024
1494,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),305,1.0,2149.0,613.0,0.0,0.002
1495,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),122,1.0,2300.0,586.0,0.0,0.0021
1496,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1098,1.0,824.0,300.0,3.0,0.0009
1497,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",915,1.0,987.0,486.0,6.0,0.001
1498,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",610,1.0,948.0,486.0,6.0,0.0008
1499,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",305,1.0,1336.0,709.0,9.0,0.001
1500,10.0,2.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",122,1.0,2060.0,1059.0,15.0,0.0014
1501,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*,27123.0,1.0,4590.0,4505.0,0.0,0.0101
1502,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,9796.0,4505.0,0.0,0.0101
1503,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM,13111.0,1.0,1881.0,1354.0,0.0,0.0041
1504,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,2988.0,1354.0,0.0,0.0041
1505,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),11799,1.0,171483.0,1675.0,0.0,0.219
1506,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),9833,1.0,135602.0,1377.0,0.0,0.1731
1507,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),6555,1.0,1259529.0,1023008.0,0.0,1.5956
1508,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),3277,1.0,1498011.0,1299120.0,0.0,1.8972
1509,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),1311,1.0,1760310.0,1653294.0,0.0,2.1114
1510,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),11799,1.0,5016.0,9079.0,0.0,0.0092
1511,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),9833,1.0,5117.0,8723.0,0.0,0.0084
1512,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),6555,1.0,5368.0,8607.0,0.0,0.0075
1513,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),3277,1.0,6064.0,7142.0,0.0,0.007
1514,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),1311,1.0,7305.0,7811.0,0.0,0.0074
1515,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",11799,1.0,6762.0,2406.0,3.0,0.0077
1516,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",9833,1.0,6464.0,2406.0,3.0,0.0069
1517,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6555,1.0,6926.0,3333.0,5.0,0.0065
1518,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3277,1.0,6913.0,3797.0,6.0,0.0056
1519,10.0,2.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1311,1.0,11344.0,6333.0,11.0,0.0078
1520,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*,13332.0,1.0,2135.0,2063.0,0.0,0.0046
1521,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,4570.0,2063.0,0.0,0.0046
1522,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM,4364.0,1.0,909.0,909.0,0.0,0.0018
1523,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1090.0,909.0,0.0,0.0018
1524,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),3927,1.0,155268.0,152678.0,0.0,0.2009
1525,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),3273,1.0,285946.0,285785.0,0.0,0.3693
1526,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2182,1.0,361210.0,291733.0,0.0,0.4569
1527,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1091,1.0,418358.0,319677.0,0.0,0.5247
1528,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),436,1.0,410159.0,379856.0,0.0,0.5044
1529,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),3927,1.0,2260.0,3980.0,0.0,0.0034
1530,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),3273,1.0,2341.0,4046.0,0.0,0.0033
1531,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),2182,1.0,2485.0,3149.0,0.0,0.0031
1532,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1091,1.0,2846.0,3168.0,0.0,0.003
1533,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),436,1.0,3344.0,3438.0,0.0,0.0031
1534,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",3927,1.0,2822.0,1835.0,6.0,0.0031
1535,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",3273,1.0,2603.0,1835.0,6.0,0.0027
1536,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2182,1.0,2441.0,1835.0,6.0,0.0023
1537,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1091,1.0,2812.0,2166.0,7.0,0.0022
1538,10.0,2.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",436,1.0,3636.0,2951.0,13.0,0.0026
1539,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,98411.0,1.0,19326.0,18422.0,0.0,0.0447
1540,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,41237.0,18422.0,0.0,0.0447
1541,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,38550.0,1.0,6175.0,4560.0,0.0,0.0138
1542,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7513.0,4560.0,0.0,0.0138
1543,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),34695,1.0,152403.0,5472.0,0.0,0.2049
1544,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),28912,1.0,794754.0,358288.0,0.0,1.0519
1545,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),19275,1.0,8178151.0,7569176.0,0.0,10.1357
1546,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),9637,1.0,13819612.0,8152055.0,0.0,16.798
1547,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),3855,1.0,18373866.0,9886480.0,0.0,21.605
1548,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),34695,1.0,22617.0,34879.0,0.0,0.0379
1549,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),28912,1.0,23851.0,35555.0,0.0,0.0359
1550,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),19275,1.0,27049.0,37103.0,0.0,0.0344
1551,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),9637,1.0,38382.0,35562.0,0.0,0.0407
1552,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),3855,1.0,45892.0,42393.0,0.0,0.0443
1553,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",34695,1.0,14806.0,5179.0,3.0,0.0197
1554,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",28912,1.0,20537.0,11925.0,6.0,0.0228
1555,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",19275,1.0,19089.0,11925.0,6.0,0.0184
1556,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",9637,1.0,18005.0,12495.0,8.0,0.0146
1557,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3855,1.0,22030.0,15819.0,10.0,0.0153
1558,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*,16621.0,1.0,2667.0,2633.0,0.0,0.0056
1559,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,5829.0,2633.0,0.0,0.0056
1560,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM,4326.0,1.0,758.0,758.0,0.0,0.0016
1561,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,936.0,758.0,0.0,0.0016
1562,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),3893,1.0,212997.0,197859.0,0.0,0.2739
1563,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),3244,1.0,238125.0,216008.0,0.0,0.3075
1564,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2163,1.0,298141.0,228366.0,0.0,0.38
1565,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1081,1.0,311859.0,242085.0,0.0,0.3964
1566,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),432,1.0,365959.0,293842.0,0.0,0.421
1567,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),3893,1.0,3079.0,5395.0,0.0,0.0042
1568,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),3244,1.0,3242.0,4156.0,0.0,0.0042
